c MST generated by Kruskal's Algorithm using Quick Sort
g 20000 19999
e 11423 13805 7051
e 14431 16783 7052
e 8249 17633 7053
e 5201 14326 7055
e 8168 18655 7055
e 2630 13318 7058
e 6448 8075 7058
e 12699 14903 7058
e 9137 18155 7059
e 1906 3233 7059
e 337 8268 7059
e 3967 15098 7060
e 11384 16495 7061
e 2226 8623 7062
e 9240 18792 7063
e 354 10380 7064
e 4008 16452 7064
e 11398 12841 7064
e 4248 16348 7065
e 1482 10717 7065
e 413 6962 7066
e 7754 18021 7066
e 6050 11015 7069
e 5651 17868 7069
e 4978 12162 7070
e 4135 18406 7071
e 7744 15264 7074
e 12049 18241 7076
e 4326 16992 7077
e 5542 10368 7077
e 8917 11038 7077
e 2712 7122 7078
e 4104 16714 7079
e 4266 14910 7082
e 1130 3140 7083
e 1199 6752 7083
e 7546 17246 7083
e 6371 17773 7083
e 10337 16754 7085
e 2800 8671 7085
e 9230 17587 7085
e 6301 11320 7086
e 5710 18323 7086
e 8515 11935 7087
e 3083 14243 7088
e 14419 16760 7088
e 12475 12925 7088
e 10551 15589 7088
e 10016 10457 7089
e 1806 10494 7091
e 3173 14582 7093
e 892 1318 7093
e 3841 5534 7093
e 2047 11537 7094
e 8814 8911 7094
e 317 1373 7095
e 7570 11127 7095
e 3373 13752 7096
e 15436 17258 7098
e 16367 18382 7099
e 1320 11509 7101
e 6710 19322 7102
e 3809 6920 7102
e 222 4103 7102
e 1621 6304 7102
e 12758 16347 7102
e 15029 15836 7103
e 773 2736 7103
e 8769 9840 7106
e 13208 14234 7106
e 14806 16443 7107
e 1784 6776 7107
e 3961 14471 7110
e 2468 15555 7110
e 3284 3464 7110
e 7282 10216 7110
e 9801 11182 7111
e 2694 14709 7111
e 2499 3882 7111
e 4337 14252 7111
e 6071 13100 7111
e 5379 10714 7112
e 7593 17782 7112
e 8931 10766 7113
e 3552 17403 7114
e 10260 14149 7116
e 7704 14725 7117
e 6688 18498 7117
e 4330 13161 7117
e 1701 5099 7118
e 3113 6227 7119
e 7144 10267 7120
e 6058 6169 7120
e 17419 19332 7121
e 10083 14542 7122
e 3763 5247 7123
e 1938 15148 7123
e 3210 16941 7123
e 963 13019 7125
e 9913 19740 7125
e 15777 18758 7126
e 3731 14948 7127
e 7958 14818 7127
e 13972 19711 7129
e 5209 17642 7130
e 4702 5640 7133
e 1659 2082 7136
e 8772 18352 7137
e 5543 15100 7138
e 6837 7459 7138
e 2708 7837 7140
e 15297 16205 7140
e 166 4554 7141
e 1693 9127 7142
e 4005 14683 7142
e 1974 9650 7142
e 4533 8683 7143
e 4588 8492 7145
e 5379 6160 7147
e 2402 4714 7147
e 664 6822 7147
e 14 18879 7147
e 10354 11314 7148
e 4254 10163 7148
e 5184 7233 7151
e 10502 14187 7151
e 8657 10358 7151
e 719 2511 7152
e 6722 11285 7156
e 9467 15323 7157
e 5090 8394 7158
e 767 18065 7158
e 10973 11392 7159
e 15546 17797 7159
e 5196 16948 7160
e 6090 8831 7161
e 609 6022 7162
e 2798 8316 7162
e 11796 12142 7163
e 2063 5036 7165
e 11037 15251 7165
e 11013 18542 7166
e 7339 7679 7167
e 4212 15733 7167
e 8773 10815 7168
e 1504 6128 7168
e 10010 18601 7170
e 7536 9590 7173
e 8990 19081 7174
e 3866 14545 7174
e 10202 12365 7178
e 2427 9723 7180
e 1110 8074 7182
e 82 6852 7182
e 11184 15671 7184
e 4084 13005 7185
e 7760 10531 7186
e 10455 10991 7186
e 7621 8477 7187
e 16722 19584 7188
e 3117 3330 7188
e 6644 15632 7189
e 12357 15318 7189
e 6334 12627 7189
e 12029 15858 7190
e 8661 9203 7191
e 2311 16884 7191
e 4203 6225 7192
e 4211 19192 7194
e 11723 17060 7194
e 12464 14433 7194
e 17943 18826 7195
e 1774 17435 7195
e 7073 14397 7196
e 4657 13377 7196
e 301 19651 7196
e 4046 8727 7197
e 12182 19593 7197
e 1320 14345 7202
e 6711 11769 7203
e 11314 17343 7203
e 5110 16861 7204
e 1439 5829 7205
e 6996 8177 7206
e 7570 11530 7206
e 8443 18947 7206
e 378 17437 7208
e 5623 7508 7209
e 6575 10204 7210
e 10579 19896 7211
e 6470 12963 7212
e 7027 12035 7212
e 11602 14378 7213
e 8523 14448 7213
e 3065 15604 7215
e 18034 19236 7215
e 9784 11106 7216
e 4237 4856 7216
e 1663 10101 7217
e 16217 18448 7217
e 15678 15905 7219
e 9699 16064 7219
e 3586 5621 7220
e 9804 9979 7221
e 10753 13917 7222
e 3205 6005 7222
e 2981 11630 7222
e 8119 16767 7223
e 7886 17619 7224
e 16673 18659 7225
e 10581 14311 7227
e 11160 19464 7227
e 2526 5119 7231
e 6589 6650 7232
e 910 15157 7232
e 2535 4711 7233
e 9434 18808 7234
e 1942 3773 7234
e 2329 16670 7235
e 820 3676 7235
e 10549 11067 7235
e 11498 19394 7236
e 15276 16843 7236
e 7227 8552 7237
e 6657 19546 7240
e 8784 10135 7240
e 12612 18675 7240
e 1186 15771 7240
e 1131 1381 7242
e 3068 4976 7242
e 12982 14835 7243
e 11895 17362 7243
e 575 7728 7244
e 5063 14730 7246
e 505 7427 7246
e 12542 14666 7246
e 3632 12991 7247
e 1181 1283 7247
e 1880 2004 7248
e 8228 10867 7248
e 18063 18070 7249
e 2823 8669 7249
e 3531 7010 7249
e 15437 17300 7250
e 2956 15845 7251
e 6721 13276 7252
e 10034 10319 7252
e 7513 10652 7253
e 5272 15925 7254
e 121 16012 7257
e 10857 13884 7258
e 4194 16120 7259
e 16097 18797 7260
e 2098 11870 7260
e 8636 9535 7261
e 4002 4846 7262
e 18232 19808 7262
e 3894 9643 7262
e 7737 9020 7263
e 11956 15472 7263
e 6893 17776 7265
e 17513 18605 7267
e 8883 16010 7269
e 10027 18165 7270
e 6489 9570 7271
e 4550 9872 7272
e 2882 11001 7273
e 2867 8531 7274
e 3959 18749 7274
e 4450 18565 7276
e 13477 18613 7277
e 7805 19235 7277
e 6476 15588 7277
e 19233 19680 7277
e 696 6016 7278
e 8084 19138 7281
e 9853 15690 7281
e 4896 18902 7282
e 5239 13008 7283
e 5912 12064 7285
e 11596 17421 7287
e 8986 9055 7287
e 9116 18011 7288
e 2438 16807 7290
e 287 9009 7291
e 1517 6559 7292
e 4920 10318 7297
e 6521 10159 7298
e 4089 14412 7298
e 12580 13506 7298
e 1393 14011 7298
e 10379 17503 7299
e 2582 7337 7300
e 327 13843 7302
e 2323 4000 7303
e 2455 11496 7303
e 15127 15545 7303
e 9549 10180 7303
e 2196 16238 7304
e 8480 18964 7304
e 57 4065 7305
e 4086 12996 7305
e 4168 13101 7306
e 17123 18518 7307
e 9599 13368 7308
e 7067 7241 7309
e 12871 18308 7309
e 2081 6252 7310
e 3972 6720 7310
e 7861 8767 7312
e 10515 12493 7312
e 1281 3734 7313
e 7315 11745 7313
e 12889 14024 7313
e 11824 18371 7315
e 7877 12620 7317
e 3333 7774 7317
e 13812 17073 7317
e 1680 7810 7318
e 14673 18202 7318
e 9489 16362 7320
e 224 8943 7320
e 181 5025 7321
e 2228 15257 7321
e 2614 4481 7323
e 3605 6504 7323
e 1575 3009 7324
e 2127 7497 7327
e 12517 13717 7328
e 15787 19340 7328
e 1631 4883 7329
e 2468 7935 7330
e 4657 9058 7330
e 4082 12489 7331
e 560 3295 7331
e 6508 15185 7332
e 2131 14796 7336
e 11019 18102 7336
e 3418 6232 7338
e 256 2170 7338
e 3152 10680 7339
e 11756 17724 7339
e 5254 8025 7340
e 2167 15119 7340
e 4383 7405 7341
e 1338 7360 7342
e 1475 5367 7343
e 4011 11483 7343
e 1597 3172 7343
e 12867 19242 7344
e 11461 17201 7345
e 11487 11659 7345
e 258 2231 7345
e 9943 12060 7346
e 12236 18620 7346
e 2488 4376 7348
e 652 2817 7350
e 542 14218 7350
e 11205 14426 7350
e 10203 19902 7350
e 3030 14806 7352
e 6692 16657 7352
e 2738 9531 7352
e 1825 11880 7354
e 2792 11145 7356
e 14760 15862 7358
e 1912 13532 7358
e 15162 17099 7359
e 9519 10526 7359
e 13505 15335 7360
e 5063 13733 7360
e 12341 12767 7361
e 20 206 7362
e 523 9439 7362
e 5968 10948 7362
e 7946 8458 7365
e 4138 6223 7366
e 14367 18089 7366
e 10481 18862 7366
e 694 15144 7369
e 11923 14063 7371
e 1418 8026 7371
e 13331 19453 7372
e 4458 17934 7374
e 11430 14852 7374
e 12962 13785 7376
e 12809 15728 7376
e 4397 10374 7378
e 7170 10592 7379
e 6351 16530 7380
e 5035 8918 7381
e 374 9477 7382
e 2154 12255 7383
e 4115 16697 7383
e 1865 9484 7383
e 7034 9252 7384
e 7297 19724 7386
e 4013 4943 7387
e 1539 17386 7388
e 9645 14791 7388
e 19315 19751 7390
e 14636 19758 7390
e 5965 14417 7390
e 4340 15280 7391
e 2068 19629 7391
e 12217 19929 7391
e 7086 19164 7392
e 12063 19217 7397
e 1643 16982 7398
e 14048 15631 7401
e 700 19846 7402
e 9721 16923 7406
e 18909 19924 7407
e 3772 12376 7408
e 8549 13453 7409
e 12885 17713 7410
e 9583 10640 7410
e 6706 13319 7411
e 1023 7666 7412
e 856 10942 7412
e 3361 5074 7414
e 6009 19326 7417
e 3937 18089 7417
e 3214 8080 7418
e 7418 10976 7418
e 399 14136 7418
e 4435 18224 7418
e 10531 14736 7419
e 11662 14281 7420
e 7050 17226 7422
e 6486 6658 7422
e 17235 17973 7422
e 18488 19566 7422
e 1783 7361 7423
e 2281 19004 7425
e 6214 12015 7425
e 7061 10215 7426
e 12788 17228 7427
e 9098 17341 7427
e 15597 17637 7428
e 13858 15656 7429
e 7388 18652 7429
e 2929 13699 7430
e 2650 13865 7433
e 16272 18110 7433
e 2179 13099 7435
e 1212 1755 7435
e 6339 8544 7437
e 1712 17696 7437
e 11184 14410 7442
e 1936 12405 7442
e 7921 18740 7442
e 12935 13670 7442
e 2974 11699 7442
e 8186 14887 7443
e 2576 13696 7444
e 258 1098 7446
e 772 4457 7447
e 4808 9365 7448
e 157 18707 7449
e 9948 18955 7450
e 552 9353 7451
e 3619 15529 7451
e 8520 18527 7451
e 2467 18162 7452
e 6721 19243 7452
e 2030 15785 7452
e 3577 16258 7452
e 8984 16601 7452
e 10837 15268 7453
e 6129 11617 7454
e 4525 10480 7455
e 834 8158 7457
e 5619 5713 7457
e 3318 8735 7457
e 7960 17001 7458
e 2576 6372 7459
e 3230 8791 7459
e 3939 17469 7460
e 14098 17456 7461
e 1776 4445 7462
e 6772 8321 7463
e 7132 8706 7463
e 5368 15175 7463
e 9075 19218 7467
e 87 162 7467
e 89 931 7467
e 3347 11166 7467
e 9041 12601 7467
e 7123 11131 7468
e 14496 16001 7468
e 1092 16620 7468
e 10403 13182 7469
e 1171 4321 7469
e 2695 13350 7470
e 3511 16797 7470
e 8255 9155 7471
e 6412 13072 7472
e 8893 14714 7473
e 15151 19227 7473
e 9856 19474 7473
e 15776 17322 7474
e 13092 17162 7474
e 9952 12461 7475
e 723 11168 7477
e 6332 7927 7477
e 1179 14510 7478
e 6150 10767 7478
e 239 8275 7478
e 4382 19230 7479
e 7202 7824 7479
e 9658 15511 7480
e 7119 10960 7480
e 602 4141 7481
e 8617 18469 7481
e 15692 19993 7482
e 1108 19083 7482
e 3332 17862 7483
e 1033 3014 7483
e 4560 18866 7484
e 12845 14074 7484
e 2827 5164 7485
e 2545 6379 7488
e 11782 19805 7488
e 5931 8912 7489
e 6419 8851 7490
e 9548 16533 7491
e 2719 19542 7492
e 11964 15542 7493
e 13827 15741 7494
e 11082 15215 7494
e 6576 12374 7495
e 10787 18657 7495
e 493 1811 7497
e 17892 18044 7497
e 950 968 7497
e 6358 15109 7499
e 12975 19474 7501
e 3196 4122 7501
e 8341 17637 7502
e 8030 13151 7502
e 2164 10262 7502
e 14677 15122 7503
e 4299 6204 7503
e 6833 16268 7503
e 5557 14986 7504
e 838 11416 7504
e 7089 17977 7505
e 3001 3261 7505
e 815 1074 7509
e 4759 8589 7511
e 1806 15574 7513
e 6657 10491 7513
e 9627 15281 7515
e 6921 18367 7515
e 13289 17874 7516
e 7364 18471 7518
e 7740 14416 7523
e 6604 15729 7524
e 695 11593 7524
e 888 2507 7524
e 831 11481 7525
e 4932 6789 7525
e 8521 15228 7526
e 4352 14364 7526
e 4983 7453 7529
e 1503 13028 7530
e 1413 4089 7530
e 4125 14322 7531
e 3346 16675 7531
e 2788 15310 7532
e 1423 4975 7532
e 7044 11744 7535
e 10999 12189 7535
e 3024 7557 7535
e 2872 8335 7536
e 11342 11391 7536
e 8272 8717 7538
e 10103 10179 7540
e 6257 16833 7540
e 11100 11225 7543
e 1345 1518 7543
e 4820 9583 7544
e 6245 6553 7545
e 15540 15657 7545
e 15372 15744 7545
e 592 16469 7545
e 4108 5241 7546
e 2480 9873 7546
e 8729 14053 7548
e 4039 15732 7548
e 11943 18355 7550
e 8800 14853 7551
e 11417 18033 7551
e 1612 17229 7552
e 17543 19823 7554
e 1611 3831 7556
e 6315 9371 7556
e 10459 10604 7559
e 12079 18047 7561
e 8923 11283 7561
e 8035 9934 7561
e 10391 10992 7562
e 4215 15173 7563
e 5496 10387 7563
e 6177 13402 7564
e 7397 10562 7564
e 13802 19575 7565
e 8389 17361 7565
e 2392 3189 7567
e 298 14716 7567
e 7916 18560 7567
e 812 10258 7568
e 5628 7894 7568
e 10700 16558 7569
e 7805 18562 7571
e 5172 5814 7572
e 3397 4267 7572
e 7555 18530 7574
e 8153 9064 7575
e 6793 9497 7576
e 5980 15324 7578
e 9115 10127 7578
e 6049 17238 7578
e 2544 14924 7579
e 2239 2883 7579
e 2653 4947 7580
e 580 7511 7583
e 15551 19114 7583
e 10068 11442 7589
e 10321 13558 7591
e 13530 16414 7592
e 12564 13968 7592
e 14806 17670 7592
e 4526 15152 7593
e 5945 9678 7594
e 2076 10150 7595
e 1031 10372 7595
e 8145 10247 7595
e 4687 10606 7596
e 5320 8458 7596
e 1495 13810 7597
e 5430 5559 7597
e 70 353 7597
e 7745 17451 7598
e 2064 14517 7600
e 14702 18377 7600
e 1821 6796 7601
e 2668 14955 7602
e 3995 8982 7602
e 981 3968 7603
e 6922 16366 7603
e 9251 17751 7603
e 13067 17840 7603
e 3943 9515 7605
e 7963 12049 7607
e 597 9983 7608
e 545 11980 7609
e 5393 15859 7609
e 6860 15360 7609
e 8102 18675 7610
e 9808 18248 7612
e 1421 12198 7612
e 10501 12921 7614
e 14840 18979 7615
e 5070 10882 7616
e 2714 18013 7619
e 2886 7701 7620
e 8144 12205 7620
e 8252 12900 7621
e 11242 18678 7621
e 204 6403 7622
e 2585 19019 7622
e 3669 5237 7622
e 12706 16225 7623
e 5116 12840 7625
e 17193 17367 7628
e 6216 15688 7629
e 9617 13919 7630
e 737 13672 7631
e 5829 13886 7632
e 12125 18946 7632
e 8466 18424 7633
e 2931 9682 7633
e 1909 13620 7634
e 1821 10207 7634
e 7045 15611 7634
e 1865 3670 7635
e 8595 17009 7639
e 8858 14285 7640
e 10358 17096 7641
e 1426 3162 7641
e 18827 19982 7644
e 108 18178 7644
e 1596 14804 7644
e 2001 10518 7645
e 14687 15936 7646
e 15376 16529 7647
e 1403 12000 7648
e 368 3164 7649
e 4020 5455 7650
e 2944 16911 7651
e 846 18291 7651
e 3160 6361 7651
e 4462 18551 7651
e 1967 11642 7652
e 3873 12115 7652
e 1644 4186 7652
e 2457 3468 7652
e 4060 11030 7653
e 5418 12158 7654
e 1592 6615 7655
e 3367 16365 7655
e 1909 14589 7656
e 2165 3042 7657
e 10743 15376 7657
e 4736 12656 7658
e 13052 18773 7659
e 4883 15659 7659
e 8712 18933 7659
e 7848 18876 7659
e 8570 18126 7660
e 10667 17677 7661
e 14426 17097 7661
e 8932 10394 7662
e 9892 15777 7663
e 924 10434 7664
e 2835 4852 7666
e 2330 4350 7666
e 9850 14222 7667
e 619 13227 7667
e 2409 8781 7668
e 1763 17536 7670
e 4198 15932 7671
e 10031 12607 7672
e 2194 7108 7673
e 979 18633 7673
e 6374 10952 7674
e 10562 11873 7674
e 4360 11361 7676
e 5272 16329 7678
e 17278 18052 7678
e 15633 16468 7678
e 6316 11129 7679
e 1784 5555 7679
e 2435 4020 7681
e 1667 16666 7682
e 1713 3512 7683
e 6566 7584 7684
e 1848 5021 7685
e 10587 11501 7685
e 10234 16542 7687
e 587 10897 7689
e 199 8645 7691
e 8877 10374 7691
e 11461 15731 7692
e 4929 8354 7692
e 13566 19712 7693
e 486 5284 7693
e 3538 16151 7694
e 5261 17668 7694
e 1614 19910 7695
e 13850 16924 7695
e 4910 19818 7696
e 2267 5388 7698
e 606 7387 7699
e 3970 18174 7699
e 4585 11569 7699
e 2615 19905 7700
e 13330 19121 7705
e 4734 10077 7705
e 1515 17463 7705
e 7838 15440 7709
e 2700 4761 7712
e 3057 13095 7712
e 8885 19472 7714
e 7001 8969 7717
e 17095 17395 7718
e 13034 15717 7718
e 605 15898 7721
e 4487 5740 7721
e 3213 7333 7721
e 9473 16936 7723
e 6710 7717 7726
e 196 1167 7728
e 6490 13219 7728
e 785 9992 7728
e 365 16945 7729
e 15161 18681 7731
e 6149 8397 7732
e 12274 16441 7732
e 4347 17803 7734
e 3027 3186 7734
e 1250 19552 7735
e 5231 8326 7736
e 7256 18101 7736
e 2735 6798 7738
e 1994 15792 7739
e 6813 15351 7742
e 10778 13383 7742
e 14600 17311 7742
e 9701 17400 7742
e 8537 18875 7742
e 3427 19729 7743
e 5958 9759 7743
e 10001 13918 7744
e 601 1880 7744
e 7207 16387 7745
e 7873 15399 7745
e 3943 12974 7745
e 10088 19785 7746
e 4124 9355 7746
e 500 18589 7747
e 4980 9766 7749
e 5188 13969 7749
e 17770 18815 7749
e 11046 14320 7749
e 3431 11702 7749
e 16234 17119 7751
e 10231 13892 7751
e 564 15391 7752
e 4263 17197 7753
e 4538 6182 7753
e 575 17242 7753
e 11262 18553 7753
e 10825 18382 7754
e 962 16127 7754
e 1517 2242 7755
e 4112 13043 7755
e 6931 12870 7756
e 5087 9412 7756
e 1246 13853 7757
e 7792 18622 7758
e 276 337 7758
e 2681 11094 7759
e 1094 6148 7759
e 2139 3083 7761
e 152 19771 7764
e 18457 19035 7764
e 5683 11070 7765
e 392 5476 7765
e 969 4781 7766
e 5872 8677 7766
e 2068 3493 7767
e 2642 5311 7770
e 17915 18947 7770
e 17700 19137 7770
e 14973 18633 7771
e 1898 8025 7771
e 5883 17166 7772
e 14913 16991 7772
e 3889 13213 7774
e 2964 12739 7775
e 16676 19082 7775
e 1111 5014 7775
e 832 18348 7775
e 12 1723 7776
e 5186 6515 7779
e 15976 16500 7779
e 11841 12326 7779
e 10508 18963 7779
e 17901 17928 7780
e 11471 18328 7780
e 3711 7353 7781
e 9061 14771 7781
e 352 15965 7782
e 4130 16380 7786
e 8400 16009 7786
e 13060 14470 7786
e 2155 18776 7787
e 17301 18075 7788
e 7009 9103 7788
e 16283 18291 7790
e 10530 11852 7790
e 5210 10182 7792
e 827 11946 7793
e 6665 11266 7793
e 8279 13455 7795
e 5233 7302 7796
e 8761 11935 7797
e 5310 7982 7798
e 9981 14639 7798
e 15642 19881 7799
e 2878 13194 7800
e 3227 11497 7801
e 3577 9552 7803
e 1330 17522 7806
e 302 10522 7807
e 5019 8544 7807
e 13937 18409 7808
e 14484 18175 7811
e 4257 13594 7813
e 3996 8151 7813
e 2400 17710 7814
e 11655 12551 7815
e 3481 4456 7816
e 5458 17568 7819
e 9348 16075 7819
e 1824 17019 7819
e 325 2314 7819
e 10774 18437 7820
e 2693 8470 7820
e 11780 12630 7821
e 5399 17556 7821
e 1621 9910 7821
e 1997 19509 7821
e 4821 12550 7821
e 6371 18837 7822
e 9075 15114 7822
e 4323 7278 7824
e 12831 14194 7825
e 326 548 7825
e 4353 16153 7830
e 7154 10813 7832
e 9665 10267 7833
e 615 712 7833
e 3905 19812 7834
e 14943 15123 7834
e 4732 10447 7834
e 3673 16787 7835
e 4479 14865 7835
e 6119 18426 7837
e 3200 3672 7837
e 17672 18932 7838
e 4829 5643 7838
e 16227 19994 7839
e 2351 8439 7840
e 206 237 7840
e 3024 13090 7840
e 1333 19669 7841
e 425 1366 7841
e 4381 15261 7844
e 11800 14209 7846
e 15895 16740 7846
e 8374 13335 7848
e 4046 11426 7851
e 1443 7225 7851
e 13948 16253 7851
e 1242 1572 7851
e 8936 14092 7851
e 2905 18250 7851
e 14233 17519 7852
e 8818 11245 7852
e 8123 18893 7854
e 1795 9725 7855
e 10338 15521 7855
e 2237 14746 7856
e 3548 18071 7856
e 8314 15011 7857
e 404 4637 7859
e 2743 17262 7860
e 2299 12083 7861
e 5312 7836 7861
e 4913 8995 7862
e 8353 16455 7862
e 7975 18844 7864
e 7418 18278 7865
e 7135 16783 7866
e 10221 19563 7866
e 686 11123 7869
e 3440 5062 7869
e 1483 1863 7870
e 2891 17361 7870
e 1088 14363 7872
e 1668 19059 7872
e 4726 19200 7872
e 10529 10725 7874
e 3161 13813 7875
e 14072 14398 7875
e 2878 14852 7875
e 1935 11019 7877
e 2181 3599 7878
e 7043 15388 7879
e 1158 8131 7879
e 2901 11054 7880
e 10623 17125 7881
e 7792 10081 7884
e 4776 13595 7884
e 10949 11770 7885
e 3625 7489 7886
e 8844 15083 7886
e 9534 12259 7887
e 7442 11821 7887
e 7282 17061 7888
e 4502 15659 7892
e 3749 14919 7893
e 12484 17241 7893
e 1320 13205 7894
e 5838 13817 7895
e 741 16892 7896
e 10088 14418 7897
e 7626 18469 7898
e 2134 11009 7900
e 3102 5649 7900
e 15520 16886 7902
e 6879 18646 7904
e 6039 13504 7904
e 436 1084 7904
e 5615 9601 7906
e 8034 10832 7907
e 6214 17028 7907
e 14595 18718 7907
e 6791 13159 7910
e 8974 14028 7912
e 14201 15308 7913
e 10349 17639 7915
e 11327 17127 7916
e 3002 12960 7916
e 19155 19579 7916
e 4740 11430 7916
e 9688 13966 7918
e 5517 10511 7920
e 19225 19598 7920
e 2749 16149 7920
e 923 6948 7923
e 8231 14064 7923
e 7497 17662 7923
e 9642 16596 7925
e 3677 6937 7927
e 5129 9210 7928
e 3269 19746 7928
e 1261 13533 7929
e 6436 13190 7929
e 11648 14931 7930
e 2528 5472 7931
e 5214 19566 7932
e 6082 12575 7933
e 1897 16500 7934
e 2329 11208 7937
e 15666 16986 7937
e 16290 16358 7938
e 11069 13388 7938
e 11615 18599 7939
e 14272 14506 7939
e 1435 5229 7941
e 5158 12483 7942
e 4235 19658 7943
e 1646 11735 7943
e 58 10259 7943
e 4337 4511 7943
e 5237 5326 7943
e 7036 14386 7944
e 7754 11772 7944
e 12105 15706 7945
e 5669 8307 7946
e 1897 1919 7947
e 5539 18979 7947
e 9091 17269 7947
e 9581 15964 7948
e 447 979 7948
e 8696 19721 7949
e 8604 13608 7949
e 11229 13305 7952
e 13953 15567 7953
e 8273 19287 7955
e 734 1534 7955
e 5488 18810 7956
e 12626 15273 7956
e 6333 10031 7958
e 7705 19949 7959
e 11998 12872 7962
e 341 1515 7963
e 2872 6070 7963
e 10320 13800 7965
e 7607 11115 7965
e 9051 16421 7966
e 1064 7693 7966
e 10770 11716 7967
e 4193 7639 7967
e 5501 17724 7968
e 1150 6877 7968
e 10250 16434 7969
e 5047 15745 7971
e 7086 18510 7972
e 6290 16468 7973
e 2459 9726 7973
e 417 14543 7974
e 6759 15177 7975
e 13246 14613 7975
e 6544 7452 7975
e 7756 16694 7979
e 3979 4898 7980
e 454 13806 7980
e 15009 17633 7980
e 2743 14632 7982
e 9074 14985 7982
e 4216 15508 7983
e 10426 19592 7983
e 2938 9427 7984
e 8034 18584 7984
e 13946 17036 7986
e 13300 17549 7987
e 4554 5273 7989
e 3901 14038 7990
e 11294 18913 7991
e 13995 17920 7991
e 10826 10859 7996
e 379 531 7996
e 9327 18076 7996
e 26 13555 7997
e 6573 8554 7998
e 10875 19913 8000
e 5493 11735 8002
e 12072 19276 8004
e 4783 12006 8005
e 15023 15806 8005
e 6239 6394 8006
e 8800 18285 8008
e 5578 14665 8008
e 10213 15817 8010
e 16305 19941 8011
e 10411 12476 8012
e 12547 16660 8013
e 12056 12096 8014
e 4739 6600 8015
e 1195 8169 8015
e 7950 15572 8015
e 8653 9702 8016
e 3226 14653 8016
e 6356 10255 8017
e 3511 7941 8020
e 8682 14376 8021
e 4876 17203 8021
e 2675 3309 8022
e 13894 14291 8022
e 3295 9167 8023
e 7034 19055 8025
e 3362 19729 8027
e 3284 10454 8030
e 814 1465 8032
e 14255 19594 8032
e 9100 11772 8033
e 6210 10229 8033
e 16758 17730 8034
e 11911 16965 8034
e 13905 17053 8035
e 3205 13422 8036
e 1581 12218 8039
e 11828 15764 8041
e 15273 18625 8042
e 7849 19600 8045
e 1587 14777 8049
e 10480 18404 8051
e 12691 17073 8052
e 3432 16678 8052
e 1992 14214 8053
e 1788 12151 8054
e 4398 11925 8055
e 11429 13723 8055
e 2416 15065 8056
e 9204 13560 8056
e 14571 14961 8056
e 11847 15926 8056
e 1678 5993 8056
e 9671 11371 8057
e 673 17371 8059
e 10530 13982 8060
e 7594 12379 8060
e 929 4300 8063
e 13877 16822 8067
e 11734 15848 8069
e 2099 5498 8070
e 1047 15883 8071
e 12994 16137 8072
e 15927 19417 8073
e 1903 5450 8076
e 11504 17515 8077
e 16885 18599 8077
e 5862 8201 8078
e 2440 5527 8079
e 1862 3343 8081
e 7569 13040 8083
e 13257 19498 8083
e 7104 7695 8085
e 7406 8755 8089
e 4736 12833 8092
e 3964 11042 8095
e 5693 19083 8095
e 3579 16393 8096
e 5122 13658 8096
e 3399 12422 8097
e 4943 18648 8098
e 3750 13463 8098
e 2654 12541 8098
e 6644 9908 8100
e 12610 13728 8101
e 1696 16779 8102
e 2298 19603 8103
e 4085 15822 8104
e 6100 12418 8104
e 7724 14274 8105
e 1893 14719 8106
e 11210 16091 8106
e 1204 2364 8106
e 3444 14221 8107
e 3746 14899 8108
e 159 12752 8112
e 3179 15139 8115
e 9988 17249 8117
e 268 8337 8117
e 11979 14771 8118
e 320 17518 8120
e 9191 19186 8120
e 7605 8222 8121
e 2505 12780 8121
e 9970 12704 8121
e 4248 6934 8122
e 10188 18032 8123
e 10186 10570 8123
e 11490 15379 8123
e 17848 18556 8124
e 3707 18570 8127
e 5195 8986 8127
e 16966 18383 8128
e 4586 10449 8129
e 9051 9333 8131
e 2249 10460 8132
e 13300 14733 8133
e 7785 15492 8133
e 7555 10046 8138
e 1676 14183 8138
e 4760 13822 8139
e 12671 12851 8139
e 17512 17975 8140
e 8977 11755 8140
e 5374 17831 8141
e 8056 11433 8141
e 12605 17230 8142
e 6473 12280 8142
e 6970 14704 8145
e 11752 16172 8148
e 451 7739 8148
e 3607 4611 8149
e 1577 7071 8150
e 453 9580 8151
e 5945 13716 8151
e 4236 9799 8151
e 1042 12806 8152
e 3988 9154 8153
e 222 8286 8155
e 1308 14095 8156
e 326 11313 8157
e 6250 16804 8161
e 9253 9443 8161
e 17064 18026 8162
e 8587 12262 8163
e 3478 10909 8165
e 5088 12683 8166
e 11729 12331 8166
e 9053 12259 8167
e 3446 15786 8169
e 264 8856 8171
e 8237 15520 8172
e 9236 11687 8172
e 2773 17650 8173
e 13277 14809 8173
e 14871 16340 8174
e 6396 8076 8175
e 9783 14701 8175
e 9314 12922 8177
e 3302 5670 8181
e 3959 9633 8181
e 1418 9306 8183
e 13896 18319 8183
e 17090 19210 8184
e 1603 11107 8185
e 2257 19273 8186
e 12922 17939 8187
e 596 9561 8188
e 8315 9370 8189
e 3845 8383 8192
e 11953 14635 8193
e 2285 8573 8193
e 5691 18259 8194
e 1464 7426 8196
e 3232 9426 8197
e 1702 14017 8197
e 18380 19194 8198
e 6753 14880 8199
e 4858 6872 8202
e 9598 15855 8202
e 11804 12942 8202
